code,clientType,registrationMode,planName,duration,country,netSales,netProfit,gender,age
EPX,Basic,Online,B,103,"KOREA, REPUBLIC OF",56,0,,36
EPX,Basic,Online,B,11,SINGAPORE,26,0,,36
EPX,Basic,Online,B,33,HONG KONG,21,0,,26
EPX,Basic,Online,B,108,MYANMAR,20,0,,29
EPX,Basic,Online,B,19,MALAYSIA,20,0,,50
EPX,Basic,Online,B,279,UNITED KINGDOM,107,0,,36
EPX,Basic,Online,B,9,CHINA,87,0,,36
EPX,Basic,Online,B,13,INDONESIA,20,0,,65
EPX,Basic,Online,B,11,THAILAND,20,0,,36
EPX,Basic,Online,B,8,SINGAPORE,30,0,,36
EPX,Basic,Online,B,16,CHINA,46,0,,36
EPX,Basic,Online,B,6,INDONESIA,26,0,,36
EPX,Basic,Online,B,10,CAMBODIA,103,0,,36
EPX,Basic,Online,B,14,MALAYSIA,20,0,,39
EPX,Basic,Online,B,45,CHINA,0,0,,36
EPX,Basic,Online,B,277,CZECH REPUBLIC,21,0,,36
EPX,Basic,Online,B,45,CHINA,33,0,,36
EPX,Basic,Online,B,107,THAILAND,20,0,,38
EPX,Basic,Online,B,10,CHINA,68,0,,36
EPX,Basic,Online,B,61,INDONESIA,25,0,,36
EPX,Basic,Online,B,83,CHINA,28,0,,36
EPX,Basic,Online,B,61,INDONESIA,25,0,,36
EPX,Basic,Online,B,47,THAILAND,68,0,,36
EPX,Basic,Online,B,34,AUSTRALIA,62,0,,36
EPX,Basic,Online,B,25,UNITED STATES,98,0,,38
EPX,Basic,Online,B,7,NETHERLANDS,112,0,,36
EPX,Basic,Online,B,7,MALAYSIA,20,0,,36
EPX,Basic,Online,K,18,CHINA,31,0,,36
EPX,Basic,Online,K,38,UNITED STATES,10,0,,42
EPX,Basic,Online,K,12,HONG KONG,21,0,,51
EPX,Basic,Online,K,6,SINGAPORE,13,0,,28
EPX,Basic,Online,K,14,THAILAND,27,0,,36
EPX,Basic,Online,K,41,INDONESIA,12,0,,36
EPX,Basic,Online,K,56,"TAIWAN, PROVINCE OF CHINA",21,0,,36
EPX,Basic,Online,K,7,MACAO,19,0,,36
EPX,Basic,Online,K,22,MALAYSIA,11,0,,45
EPX,Basic,Online,K,24,SINGAPORE,60,0,,36
EPX,Basic,Online,K,59,MYANMAR,16,0,,36
EPX,Basic,Online,K,12,MALAYSIA,20,0,,45
EPX,Basic,Online,K,76,INDIA,22,0,,36
EPX,Basic,Online,K,12,VIET NAM,15,0,,36
EPX,Basic,Online,K,45,THAILAND,30,0,,36
EPX,Basic,Online,K,83,PHILIPPINES,23,0,,36
EPX,Basic,Online,K,10,INDIA,45,0,,36
EPX,Basic,Online,K,28,INDIA,25,0,,36
EPX,Basic,Online,K,276,CROATIA,80,0,,36
EPX,Basic,Online,K,27,CHINA,46,0,,49
EPX,Basic,Online,K,19,FINLAND,80,0,,36
EPX,Basic,Online,K,11,INDONESIA,32,0,,36
EPX,Basic,Online,K,12,SINGAPORE,10,0,,36
EPX,Basic,Online,K,4,THAILAND,10,0,,36
EPX,Basic,Online,K,7,THAILAND,10,0,,24
EPX,Basic,Online,K,12,AUSTRALIA,33,0,,36
EPX,Basic,Online,K,54,CANADA,10,0,,22
EPX,Basic,Online,K,2,SINGAPORE,14,0,,36
EPX,Basic,Online,K,3,"KOREA, REPUBLIC OF",49,0,,21
EPX,Basic,Online,K,47,CHINA,31,0,,36
EPX,Basic,Online,K,9,HONG KONG,15,0,,36
EPX,Basic,Online,K,277,CANADA,80,0,,29
EPX,Basic,Online,K,15,SINGAPORE,80,0,,36
EPX,Basic,Online,K,26,PHILIPPINES,19,0,,29
EPX,Basic,Online,K,40,JAPAN,43,0,,36
EPX,Basic,Online,K,4,VIET NAM,10,0,,36
EPX,Basic,Online,K,39,JAPAN,80,0,,36
EPX,Basic,Online,K,5,HONG KONG,10,0,,36
EPX,Basic,Online,K,81,JAPAN,36,0,,36
EPX,Basic,Online,K,6,SINGAPORE,16,0,,45
EPX,Basic,Online,K,8,THAILAND,10,0,,53
EPX,Basic,Online,K,5,MALAYSIA,19,0,,36
EPX,Basic,Online,K,122,PHILIPPINES,13,0,,36
EPX,Basic,Online,K,31,MALAYSIA,14,0,,36
EPX,Basic,Online,K,148,JAPAN,40,0,,36
EPX,Basic,Online,K,7,VIET NAM,10,0,,58
EPX,Basic,Online,K,123,SINGAPORE,49,0,,36
EPX,Basic,Online,K,28,ITALY,72,0,,36
EPX,Basic,Online,K,32,"KOREA, REPUBLIC OF",55,0,,36
EPX,Basic,Online,K,64,JAPAN,38,0,,36
EPX,Basic,Online,K,18,VIET NAM,0,0,,36
EPX,Basic,Online,K,17,MALAYSIA,40,0,,35
EPX,Basic,Online,K,33,CHINA,32,0,,36
EPX,Basic,Online,K,7,CAMBODIA,41,0,,36
EPX,Basic,Online,K,22,SRI LANKA,30,0,,36
EPX,Basic,Online,K,17,THAILAND,27,0,,36
EPX,Basic,Online,K,41,CANADA,40,0,,26
EPX,Basic,Online,K,278,CANADA,62,0,,32
EPX,Basic,Online,K,25,SINGAPORE,16,0,,36
EPX,Basic,Online,K,26,INDIA,30,0,,36
EPX,Basic,Online,K,18,"TAIWAN, PROVINCE OF CHINA",17,0,,36
EPX,Basic,Online,A,204,SINGAPORE,32,0,,36
EPX,Basic,Online,A,112,"KOREA, REPUBLIC OF",23,0,,36
EPX,Basic,Online,A,2,TUNISIA,56,0,,36
EPX,Basic,Online,A,10,SINGAPORE,20,0,,55
EPX,Basic,Online,A,7,SINGAPORE,20,0,,36
EPX,Basic,Online,A,8,HONG KONG,55,0,,49
EPX,Basic,Online,A,27,SINGAPORE,20,0,,36
EPX,Basic,Online,A,54,RUSSIAN FEDERATION,20,0,,36
EPX,Basic,Online,A,12,AUSTRALIA,47,0,,36
EPX,Basic,Online,A,13,VIET NAM,20,0,,39
EPX,Basic,Online,A,31,UNITED STATES,20,0,,45
JWT,Premium,Online,Z,10,INDIA,31,12.4,M,118
JWT,Premium,Online,Z,18,INDIA,0,28.8,M,118
JWT,Premium,Online,Z,7,INDIA,62,24.8,M,118
JWT,Premium,Online,Z,12,INDIA,60,24,M,118
JWT,Premium,Online,Z,15,INDIA,50,20,M,118
KML,Basic,Online,Z,40,INDONESIA,28,10.64,F,48
KML,Basic,Online,Z,38,NETHERLANDS,75,28.5,M,48
KML,Basic,Online,Z,111,GERMANY,95,36.1,F,48
RAB,Premium,Online,Z,4,BRUNEI DARUSSALAM,15,6,,52
RAB,Premium,Online,Z,5,BRUNEI DARUSSALAM,15,6,,38
RAB,Premium,Online,Z,3,BRUNEI DARUSSALAM,15,6,M,39
RAB,Premium,Online,Z,15,BRUNEI DARUSSALAM,15,6,,45
SSI,Premium,Online,W,78,SINGAPORE,8.49,2.38,,48
JZI,Premium,Online,I,97,JAPAN,44,15.4,F,20
JZI,Premium,Online,I,13,MYANMAR,33,11.55,M,63
JZI,Premium,Online,I,13,MYANMAR,30,10.5,M,60
JZI,Premium,Online,I,8,MACAO,26,9.1,M,57
JZI,Premium,Online,I,8,INDONESIA,18,6.3,F,25
JZI,Premium,Online,I,7,THAILAND,22,7.7,F,35
JZI,Premium,Online,I,118,THAILAND,22,7.7,F,34
JZI,Premium,Online,I,39,HONG KONG,26,9.1,F,68
JZI,Premium,Online,I,12,HONG KONG,26,9.1,F,43
JZI,Premium,Online,I,73,CHINA,26,9.1,M,41
JZI,Premium,Online,I,22,THAILAND,30,10.5,M,60
JZI,Premium,Online,Z,142,AUSTRALIA,58,20.3,F,24
JZI,Premium,Online,Z,4,CHINA,36,12.6,M,47
JZI,Premium,Online,Z,18,UNITED STATES,121,42.35,M,35
JZI,Premium,Online,Z,15,HONG KONG,69,24.15,M,44
JZI,Premium,Online,Z,15,HONG KONG,69,24.15,M,41
ART,Premium,Online,C,351,PHILIPPINES,29.19,10.22,M,48
C2B,Premium,Online,J,26,SINGAPORE,23.8,5.95,F,34
C2B,Premium,Online,J,30,SINGAPORE,35.25,8.81,F,27
C2B,Premium,Online,J,100,SINGAPORE,202,50.5,M,34
C2B,Premium,Online,J,7,SINGAPORE,23.4,5.85,F,30
C2B,Premium,Online,J,26,SINGAPORE,71,17.75,F,26
C2B,Premium,Online,J,8,SINGAPORE,17.55,4.39,M,29
C2B,Premium,Online,R,16,SINGAPORE,74.25,18.56,M,27
C2B,Premium,Online,R,12,SINGAPORE,24.05,6.01,F,38
C2B,Premium,Online,R,9,SINGAPORE,62.25,15.56,F,27
C2B,Premium,Online,R,23,SINGAPORE,108,27,M,29
C2B,Premium,Online,R,26,SINGAPORE,127,31.75,F,30
C2B,Premium,Online,D,368,SINGAPORE,389.35,97.34,M,50
CWT,Basic,Online,Q,163,GREECE,19.8,11.88,,29
CWT,Basic,Online,Q,5,MALAYSIA,29.7,17.82,,54
CWT,Basic,Online,Q,7,UNITED STATES,9.9,5.94,,43
CWT,Basic,Online,Q,12,THAILAND,39.6,23.76,,38
CWT,Basic,Online,Q,8,UNITED STATES,19.8,11.88,,52
CWT,Basic,Online,Q,197,FRANCE,217.8,130.68,,45
CWT,Basic,Online,Q,53,UNITED STATES,128.7,77.22,,43
CWT,Basic,Online,Q,31,UNITED KINGDOM,99,59.4,,46
CWT,Basic,Online,Q,13,UNITED STATES,49.5,29.7,,53
CWT,Basic,Online,Q,95,THAILAND,29.7,17.82,,60
CWT,Basic,Online,Q,8,MALAYSIA,29.7,17.82,,35
CWT,Basic,Online,Q,125,NORWAY,49.5,29.7,,31
CWT,Basic,Online,Q,8,AUSTRALIA,29.7,17.82,,57
CWT,Basic,Online,Q,5,UNITED STATES,19.8,11.88,,55
CWT,Basic,Online,Q,9,UNITED STATES,89.1,53.46,,45
CWT,Basic,Online,Q,26,THAILAND,19.8,11.88,,36
EPX,Basic,Online,B,51,INDONESIA,20,0,,54
EPX,Basic,Online,B,7,CHINA,50,0,,36
EPX,Basic,Online,B,42,CHINA,37,0,,36
EPX,Basic,Online,B,11,THAILAND,32,0,,36
EPX,Basic,Online,B,12,CHINA,36,0,,36
EPX,Basic,Online,B,16,UNITED KINGDOM,112,0,,36
EPX,Basic,Online,B,16,MALAYSIA,20,0,,36
EPX,Basic,Online,B,53,HONG KONG,20,0,,32
EPX,Basic,Online,B,73,THAILAND,21,0,,36
EPX,Basic,Online,B,73,HONG KONG,22,0,,50
EPX,Basic,Online,B,56,GERMANY,145,0,,36
EPX,Basic,Online,B,5,CHINA,74,0,,36
EPX,Basic,Online,B,18,MYANMAR,20,0,,36
EPX,Basic,Online,B,10,JAPAN,62,0,,36
EPX,Basic,Online,B,8,VIET NAM,25,0,,36
EPX,Basic,Online,B,17,CANADA,112,0,,58
EPX,Basic,Online,B,7,"KOREA, REPUBLIC OF",86,0,,36
EPX,Basic,Online,B,63,NEW ZEALAND,75,0,,36
EPX,Basic,Online,B,13,CHINA,60,0,,36
EPX,Basic,Online,B,18,MYANMAR,20,0,,39
EPX,Basic,Online,B,13,CHINA,35,0,,36
EPX,Basic,Online,B,24,"TAIWAN, PROVINCE OF CHINA",39,0,,36
EPX,Basic,Online,B,8,MALAYSIA,20,0,,36
EPX,Basic,Online,B,50,CAMBODIA,75,0,,36
EPX,Basic,Online,B,9,THAILAND,25,0,,65
EPX,Basic,Online,B,69,VIET NAM,28,0,,36
EPX,Basic,Online,B,34,NEW ZEALAND,94,0,,36
EPX,Basic,Online,B,35,INDIA,37,0,,36
EPX,Basic,Online,B,46,"KOREA, REPUBLIC OF",34,0,,36
EPX,Basic,Online,B,44,THAILAND,34,0,,36
EPX,Basic,Online,B,6,CAMBODIA,27,0,,22
EPX,Basic,Online,B,8,THAILAND,20,0,,36
EPX,Basic,Online,B,10,CHINA,0,0,,36
EPX,Basic,Online,B,44,UNITED STATES,24,0,,37
EPX,Basic,Online,B,15,INDONESIA,20,0,,36
EPX,Basic,Online,B,4,MALAYSIA,20,0,,43
EPX,Basic,Online,B,22,"KOREA, REPUBLIC OF",67,0,,36
EPX,Basic,Online,K,5,MALAYSIA,10,0,,36
EPX,Basic,Online,K,71,HONG KONG,62,0,,36
EPX,Basic,Online,K,20,FRANCE,69,0,,36
EPX,Basic,Online,K,50,SINGAPORE,0,0,,36
EPX,Basic,Online,K,19,SINGAPORE,24,0,,36
EPX,Basic,Online,K,7,VIET NAM,10,0,,36
EPX,Basic,Online,K,21,MALAYSIA,11,0,,26
EPX,Basic,Online,K,13,CHINA,32,0,,36
EPX,Basic,Online,K,7,MALAYSIA,10,0,,28
EPX,Basic,Online,K,12,MALAYSIA,10,0,,36
EPX,Basic,Online,K,21,UNITED STATES,11,0,,38
EPX,Basic,Online,K,34,"KOREA, REPUBLIC OF",15,0,,36
EPX,Basic,Online,K,5,MALAYSIA,10,0,,52
EPX,Basic,Online,K,25,UNITED STATES,80,0,,32
EPX,Basic,Online,K,1,CHINA,10,0,,36
EPX,Basic,Online,K,34,INDIA,27,0,,36
EPX,Basic,Online,K,18,INDIA,80,0,,67
EPX,Basic,Online,K,82,"TAIWAN, PROVINCE OF CHINA",24,0,,37
EPX,Basic,Online,K,27,MALAYSIA,25,0,,33
EPX,Basic,Online,K,51,NEW ZEALAND,54,0,,36
EPX,Basic,Online,K,31,THAILAND,13,0,,30
EPX,Basic,Online,K,23,MALAYSIA,10,0,,33
EPX,Basic,Online,K,31,SINGAPORE,16,0,,36
EPX,Basic,Online,K,1,SINGAPORE,10,0,,26
EPX,Basic,Online,K,26,SINGAPORE,16,0,,43
EPX,Basic,Online,K,26,MALAYSIA,21,0,,25
EPX,Basic,Online,K,13,MALAYSIA,10,0,,51
EPX,Basic,Online,K,90,INDONESIA,10,0,,28
EPX,Basic,Online,K,45,PHILIPPINES,19,0,,36
EPX,Basic,Online,K,3,AUSTRALIA,19,0,,61
EPX,Basic,Online,K,59,PHILIPPINES,16,0,,36
EPX,Basic,Online,K,107,"KOREA, REPUBLIC OF",45,0,,36
EPX,Basic,Online,K,7,SINGAPORE,13,0,,36
EPX,Basic,Online,K,1,SINGAPORE,10,0,,36
EPX,Basic,Online,K,4,INDONESIA,13,0,,45
EPX,Basic,Online,K,18,BELGIUM,17,0,,36
EPX,Basic,Online,K,59,NETHERLANDS,52,0,,36
EPX,Basic,Online,K,7,INDONESIA,10,0,,61
EPX,Basic,Online,K,9,MALAYSIA,10,0,,36
EPX,Basic,Online,K,2,SINGAPORE,32,0,,36
EPX,Basic,Online,K,31,IRELAND,15,0,,36
EPX,Basic,Online,K,18,INDONESIA,12,0,,36
EPX,Basic,Online,K,277,UNITED KINGDOM,80,0,,36
EPX,Basic,Online,K,20,"KOREA, REPUBLIC OF",11,0,,36
EPX,Basic,Online,K,277,SWITZERLAND,80,0,,36
EPX,Basic,Online,K,72,PHILIPPINES,19,0,,36
EPX,Basic,Online,K,12,HONG KONG,19,0,,59
EPX,Basic,Online,K,10,GERMANY,13,0,,36
EPX,Basic,Online,K,50,PHILIPPINES,10,0,,36
EPX,Basic,Online,K,8,"KOREA, REPUBLIC OF",59,0,,23
EPX,Basic,Online,K,39,IRELAND,35,0,,36
EPX,Basic,Online,K,23,UNITED STATES,68,0,,26
EPX,Basic,Online,K,27,JAPAN,39,0,,27
EPX,Basic,Online,K,4,SINGAPORE,12,0,,28
EPX,Basic,Online,K,20,VIET NAM,10,0,,36
EPX,Basic,Online,K,6,VIET NAM,13,0,,36
EPX,Basic,Online,K,53,GERMANY,61,0,,36
EPX,Basic,Online,K,4,INDONESIA,19,0,,53
EPX,Basic,Online,K,23,AUSTRALIA,41,0,,36
EPX,Basic,Online,A,3,"KOREA, REPUBLIC OF",30,0,,36
EPX,Basic,Online,A,12,SINGAPORE,29,0,,36
EPX,Basic,Online,A,3,SINGAPORE,65,0,,36
EPX,Basic,Online,A,32,AUSTRALIA,24,0,,36
EPX,Basic,Online,A,9,THAILAND,20,0,,36
EPX,Basic,Online,A,4,SINGAPORE,31,0,,36
JWT,Premium,Online,Z,15,INDIA,60,24,M,118
JWT,Premium,Online,Z,47,INDIA,39,15.6,M,118
JWT,Premium,Online,Z,2,INDIA,42,16.8,F,118
JWT,Premium,Online,Z,25,INDIA,31,12.4,M,118
JWT,Premium,Online,Z,5,INDIA,195,78,M,118
KML,Basic,Online,Z,13,INDONESIA,48,18.24,F,48
RAB,Premium,Online,Z,8,BRUNEI DARUSSALAM,23,9.2,M,54
SSI,Premium,Online,W,78,SINGAPORE,6.56,1.84,,48
SSI,Premium,Online,W,51,SINGAPORE,14.35,4.02,,48
JZI,Premium,Online,I,12,THAILAND,30,10.5,M,51
JZI,Premium,Online,I,75,"KOREA, REPUBLIC OF",26,9.1,F,23
JZI,Premium,Online,I,9,"TAIWAN, PROVINCE OF CHINA",26,9.1,F,41
JZI,Premium,Online,I,9,MACAO,22,7.7,M,70
JZI,Premium,Online,I,3,THAILAND,18,6.3,M,56
JZI,Premium,Online,I,2,MALAYSIA,18,6.3,M,53
JZI,Premium,Online,I,7,MALAYSIA,18,6.3,M,53
JZI,Premium,Online,I,11,MACAO,35,12.25,F,53
JZI,Premium,Online,I,8,MALAYSIA,0,6.3,M,29
JZI,Premium,Online,I,25,INDONESIA,22,7.7,M,45
JZI,Premium,Online,I,2,THAILAND,18,6.3,M,47
JZI,Premium,Online,I,27,THAILAND,30,10.5,M,40
JZI,Premium,Online,I,11,HONG KONG,35,12.25,M,28
JZI,Premium,Online,I,178,INDONESIA,30,10.5,F,45
JZI,Premium,Online,I,8,THAILAND,18,6.3,M,38
JZI,Premium,Online,I,8,THAILAND,18,6.3,M,65
JZI,Premium,Online,I,10,MALAYSIA,22,7.7,M,67
JZI,Premium,Online,I,1,THAILAND,18,6.3,F,25
JZI,Premium,Online,I,10,JAPAN,35,12.25,F,61
JZI,Premium,Online,Z,12,"KOREA, REPUBLIC OF",58,20.3,M,43
JZI,Premium,Online,Z,80,UNITED ARAB EMIRATES,109,38.15,F,29
JZI,Premium,Online,Z,32,JAPAN,69,24.15,M,37
CSR,Basic,Offline,M,35,THAILAND,29,9.57,M,26
JZI,Premium,Online,I,33,MALAYSIA,33,11.55,,118
CBH,Basic,Offline,M,25,CHINA,0,16.5,M,32
CSR,Basic,Offline,M,34,THAILAND,29,9.57,F,64
CCR,Basic,Offline,M,150,MALAYSIA,29,9.57,F,61
ART,Premium,Online,C,74,PHILIPPINES,24.9,8.71,F,48
ART,Premium,Online,C,3,PHILIPPINES,0,8.56,F,48
C2B,Premium,Online,J,86,SINGAPORE,74.9,18.73,F,32
C2B,Premium,Online,J,3,SINGAPORE,27,6.75,M,39
C2B,Premium,Online,J,10,SINGAPORE,53.25,13.31,M,29
C2B,Premium,Online,J,15,SINGAPORE,69,17.25,M,30
C2B,Premium,Online,J,9,SINGAPORE,35.25,8.81,F,28
C2B,Premium,Online,R,9,SINGAPORE,62.25,15.56,F,25
C2B,Premium,Online,R,7,SINGAPORE,62.25,15.56,F,24
C2B,Premium,Online,R,8,SINGAPORE,83,20.75,M,28
C2B,Premium,Online,N,9,SINGAPORE,89.25,22.31,F,28
C2B,Premium,Online,E,364,SINGAPORE,252.85,63.21,M,30
C2B,Premium,Online,E,365,SINGAPORE,202.3,50.58,M,36
CWT,Basic,Online,Q,10,THAILAND,39.6,23.76,,45
CWT,Basic,Online,Q,8,MALAYSIA,39.6,23.76,,35
CWT,Basic,Online,Q,72,AUSTRALIA,19.8,11.88,,28
CWT,Basic,Online,Q,19,UNITED STATES,49.5,29.7,,49
CWT,Basic,Online,Q,86,AUSTRALIA,49.5,29.7,,35
CWT,Basic,Online,Q,35,UNITED STATES,39.6,23.76,,38
CWT,Basic,Online,Q,28,THAILAND,39.6,23.76,,32
CWT,Basic,Online,Q,29,UNITED STATES,29.7,17.82,,60
CWT,Basic,Online,Q,171,MALAYSIA,29.7,17.82,,59
CWT,Basic,Online,Q,25,MALAYSIA,29.7,17.82,,34
CWT,Basic,Online,Q,2,UNITED KINGDOM,19.8,11.88,,46
CWT,Basic,Online,Q,34,AUSTRALIA,29.7,17.82,,56
CWT,Basic,Online,Q,2,UNITED STATES,19.8,11.88,,30
CWT,Basic,Online,Q,127,MALAYSIA,49.5,29.7,,31
CWT,Basic,Online,Q,160,NEW ZEALAND,39.6,23.76,,42
CWT,Basic,Online,Q,163,NEW ZEALAND,19.8,11.88,,42
CWT,Basic,Online,Q,168,NEW ZEALAND,49.5,29.7,,42
CWT,Basic,Online,Q,2,SINGAPORE,19.8,11.88,,46
CWT,Basic,Online,Q,78,UNITED KINGDOM,99,59.4,,56
CWT,Basic,Online,Q,9,MALAYSIA,29.7,17.82,,30
CWT,Basic,Online,Q,35,MALAYSIA,29.7,17.82,,51
CWT,Basic,Online,Q,27,MALAYSIA,29.7,17.82,,31
CWT,Basic,Online,Q,158,AUSTRALIA,178.2,106.92,,44
CWT,Basic,Online,Q,150,AUSTRALIA,99,59.4,,42
CWT,Basic,Online,Q,325,AUSTRALIA,99,59.4,,42
CWT,Basic,Online,Q,325,AUSTRALIA,99,59.4,,44
CWT,Basic,Online,Q,16,SWITZERLAND,0,47.52,,31
EPX,Basic,Online,B,14,CHINA,46,0,,36
EPX,Basic,Online,B,54,"TAIWAN, PROVINCE OF CHINA",27,0,,36
EPX,Basic,Online,B,12,CHINA,32,0,,36
EPX,Basic,Online,B,24,UNITED KINGDOM,112,0,,36
EPX,Basic,Online,B,91,INDONESIA,20,0,,46
EPX,Basic,Online,B,8,CHINA,41,0,,36
EPX,Basic,Online,B,4,MALAYSIA,20,0,,36
EPX,Basic,Online,B,14,SOUTH AFRICA,20,0,,36
EPX,Basic,Online,B,31,CHINA,45,0,,36
EPX,Basic,Online,B,116,JAPAN,55,0,,36
EPX,Basic,Online,B,18,INDONESIA,20,0,,36
EPX,Basic,Online,B,215,VIET NAM,20,0,,36
EPX,Basic,Online,B,149,MALAYSIA,20,0,,36
EPX,Basic,Online,B,37,JAPAN,0,0,,36
EPX,Basic,Online,B,33,INDONESIA,20,0,,40
EPX,Basic,Online,B,11,JAPAN,42,0,,36
EPX,Basic,Online,B,51,SINGAPORE,20,0,,51
EPX,Basic,Online,B,22,INDONESIA,20,0,,27
EPX,Basic,Online,B,69,UNITED KINGDOM,89,0,,36
EPX,Basic,Online,B,68,VIET NAM,29,0,,36
EPX,Basic,Online,B,20,INDONESIA,20,0,,36
EPX,Basic,Online,B,25,THAILAND,46,0,,36
EPX,Basic,Online,B,7,AUSTRALIA,62,0,,36
EPX,Basic,Online,B,215,VIET NAM,20,0,,36
EPX,Basic,Online,B,149,MALAYSIA,20,0,,36
EPX,Basic,Online,B,10,VIET NAM,28,0,,36
EPX,Basic,Online,B,18,CAMBODIA,45,0,,36
EPX,Basic,Online,B,20,LAO PEOPLE'S DEMOCRATIC REPUBLIC,23,0,,36
EPX,Basic,Online,B,40,SINGAPORE,44,0,,36
EPX,Basic,Online,B,19,PHILIPPINES,20,0,,36
EPX,Basic,Online,B,51,UNITED STATES,112,0,,36
EPX,Basic,Online,B,85,SINGAPORE,95,0,,36
EPX,Basic,Online,B,12,INDONESIA,31,0,,56
EPX,Basic,Online,B,17,INDONESIA,47,0,,56
EPX,Basic,Online,K,36,INDIA,26,0,,36
EPX,Basic,Online,K,28,UNITED KINGDOM,62,0,,36
EPX,Basic,Online,K,6,MALAYSIA,10,0,,46
EPX,Basic,Online,K,68,PHILIPPINES,72,0,,36
EPX,Basic,Online,K,9,SINGAPORE,13,0,,53
EPX,Basic,Online,K,24,THAILAND,10,0,,36
EPX,Basic,Online,K,5,SINGAPORE,13,0,,31
EPX,Basic,Online,K,30,THAILAND,14,0,,36
EPX,Basic,Online,K,10,SINGAPORE,10,0,,45
EPX,Basic,Online,K,108,NEPAL,18,0,,36
EPX,Basic,Online,K,14,CHINA,26,0,,36
EPX,Basic,Online,K,36,THAILAND,38,0,,30
EPX,Basic,Online,K,212,INDONESIA,34,0,,31
EPX,Basic,Online,K,3,THAILAND,27,0,,36
EPX,Basic,Online,K,22,"TAIWAN, PROVINCE OF CHINA",19,0,,36
EPX,Basic,Online,K,9,INDIA,24,0,,36
EPX,Basic,Online,K,107,SINGAPORE,0,0,,36
EPX,Basic,Online,K,282,"KOREA, REPUBLIC OF",37,0,,36
EPX,Basic,Online,K,276,CZECH REPUBLIC,80,0,,36
EPX,Basic,Online,K,30,RUSSIAN FEDERATION,80,0,,36
EPX,Basic,Online,K,9,"KOREA, REPUBLIC OF",38,0,,36
EPX,Basic,Online,K,46,GERMANY,51,0,,36
EPX,Basic,Online,K,1,INDONESIA,10,0,,23
EPX,Basic,Online,K,174,CHINA,41,0,,36
EPX,Basic,Online,K,7,UNITED KINGDOM,12,0,,36
EPX,Basic,Online,K,35,"TAIWAN, PROVINCE OF CHINA",10,0,,24
EPX,Basic,Online,K,51,JAPAN,82,0,,36
EPX,Basic,Online,K,38,CHINA,19,0,,36
EPX,Basic,Online,K,4,AUSTRALIA,38,0,,36
EPX,Basic,Online,K,3,"KOREA, REPUBLIC OF",17,0,,30
EPX,Basic,Online,K,26,FRANCE,64,0,,36
EPX,Basic,Online,K,39,VIET NAM,15,0,,36
EPX,Basic,Online,K,50,CHINA,27,0,,36
EPX,Basic,Online,K,13,UNITED STATES,80,0,,30
EPX,Basic,Online,K,25,INDIA,27,0,,36
EPX,Basic,Online,K,7,NEW ZEALAND,10,0,,36
EPX,Basic,Online,K,19,CHILE,80,0,,36
EPX,Basic,Online,K,15,SRI LANKA,17,0,,36
EPX,Basic,Online,K,4,MALAYSIA,26,0,,36
EPX,Basic,Online,K,38,VIET NAM,10,0,,36
EPX,Basic,Online,K,3,CANADA,59,0,,36
EPX,Basic,Online,K,17,THAILAND,23,0,,38
EPX,Basic,Online,K,2,INDIA,10,0,,36
EPX,Basic,Online,K,8,THAILAND,10,0,,35
EPX,Basic,Online,K,19,JAPAN,34,0,,36
EPX,Basic,Online,A,9,CHINA,20,0,,36
EPX,Basic,Online,A,20,CHINA,41,0,,36
EPX,Basic,Online,A,1,INDIA,31,0,,36
EPX,Basic,Online,A,19,CHINA,43,0,,36
EPX,Basic,Online,A,1,UNITED STATES,74,0,,34
EPX,Basic,Online,A,11,CHINA,26,0,,36
EPX,Basic,Online,A,42,AUSTRALIA,24,0,,36
EPX,Basic,Online,A,21,SINGAPORE,20,0,,36
EPX,Basic,Online,A,33,VIET NAM,20,0,,36
EPX,Basic,Online,A,8,INDIA,20,0,,36
EPX,Basic,Online,A,4,CHINA,27,0,,36
EPX,Basic,Online,A,11,SINGAPORE,39,0,,36
JWT,Premium,Online,Z,64,INDIA,62,24.8,M,118
JWT,Premium,Online,Z,21,INDIA,31,12.4,M,118
KML,Basic,Online,P,51,INDONESIA,29,11.02,M,48
RAB,Premium,Online,Z,0,BRUNEI DARUSSALAM,15,6,F,24
RAB,Premium,Online,Z,6,BRUNEI DARUSSALAM,15,6,M,32
RAB,Premium,Online,Z,6,BRUNEI DARUSSALAM,15,6,M,36
RAB,Premium,Online,Z,29,BRUNEI DARUSSALAM,23,9.2,M,52
JZI,Premium,Online,I,6,"TAIWAN, PROVINCE OF CHINA",22,7.7,F,40
JZI,Premium,Online,I,38,THAILAND,22,7.7,M,43
JZI,Premium,Online,I,17,INDIA,22,7.7,M,46
JZI,Premium,Online,I,155,PHILIPPINES,37,12.95,F,34
JZI,Premium,Online,I,11,THAILAND,22,7.7,F,37
JZI,Premium,Online,I,4,CHINA,22,7.7,M,47
JZI,Premium,Online,I,10,MALAYSIA,30,10.5,M,45
JZI,Premium,Online,I,36,CHINA,35,12.25,M,79
JZI,Premium,Online,I,90,CHINA,44,15.4,M,62
JZI,Premium,Online,I,3,CHINA,22,7.7,M,32
JZI,Premium,Online,I,8,MALAYSIA,18,6.3,M,40
JZI,Premium,Online,I,6,CHINA,26,9.1,M,51
JZI,Premium,Online,I,2,THAILAND,18,6.3,F,27
